Cycles to Failure,Stress Amplitude,hatch space  (μm),layer scan rotation  (°),wire feed rate  (mm/s),types of feedstock,ultimate tensile strength  (MPa),scan speed  (mm/s),scan pattern,current  (A),stress concentration factor of specimens,AM environment,preheat temperature  (°C),layer thickness  (μm),elongation  (%),types of AM,Frequency,critical cross-section size of specimens (mm),load control,voltage  (V),Young's modulus  (GPa),powder feed rate  (g/s),power  (W),yield strength  (MPa),fatigue environment,R-value,size of feedstock  (μm),speed function,direciton of specimen  (°),fatigue temperature  (°C),log10(Cycles to Failure),Material_Code,Maximum Stress,Minimum Stress
1212712.10966662,69.9660881873161,190.0,,,powder,,600.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,6.0837577142857135,AlSi10Mg,69.9660881873161,-69.9660881873161
1382290.18927988,64.9455982398601,190.0,,,powder,,600.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,6.140599225652734,AlSi10Mg,64.9455982398601,-64.9455982398601
1425890.95981573,59.9630996309963,190.0,,,powder,,600.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,6.154086315585296,AlSi10Mg,59.9630996309963,-59.9630996309963
1464875.96636971,90.0341052750347,190.0,,,powder,,600.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,6.165800853767498,AlSi10Mg,90.0341052750347,-90.0341052750347
1559860.04795146,69.9649472155361,190.0,,,powder,,600.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,6.193085634810252,AlSi10Mg,69.9649472155361,-69.9649472155361
1705742.34896486,64.9474445404635,190.0,,,powder,,600.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,6.231913431946788,AlSi10Mg,64.9474445404635,-64.9474445404635
2655314.91042505,64.9465483528271,190.0,,,powder,,600.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,6.424116034174449,AlSi10Mg,64.9465483528271,-64.9465483528271
261344.628601719,119.658945599357,190.0,,,powder,,800.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,5.417213578500706,AlSi10Mg,119.658945599357,-119.658945599357
336723.151627476,106.691148357267,190.0,,,powder,,800.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,5.5272729776247855,AlSi10Mg,106.691148357267,-106.691148357267
436005.9988316,94.4987132528152,190.0,,,powder,,800.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,5.639492464593218,AlSi10Mg,94.4987132528152,-94.4987132528152
549889.652885459,109.626740316483,190.0,,,powder,,800.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,5.740275547765118,AlSi10Mg,109.626740316483,-109.626740316483
751800.785124881,99.6017060890033,190.0,,,powder,,800.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,5.876102774922919,AlSi10Mg,99.6017060890033,-99.6017060890033
1039326.65293959,104.632657325835,190.0,,,powder,,800.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,6.016752064663503,AlSi10Mg,104.632657325835,-104.632657325835
1342444.55754534,109.629549236669,190.0,,,powder,,800.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,6.127896358543415,AlSi10Mg,109.629549236669,-109.629549236669
11600132.4219665,99.6006103954631,190.0,,,powder,,800.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,7.064462946968391,AlSi10Mg,99.6006103954631,-99.6006103954631
22995403.0290386,109.630816088381,190.0,,,powder,,800.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,7.361641025641026,AlSi10Mg,109.630816088381,-109.630816088381
25903328.8294087,104.613623508498,190.0,,,powder,,800.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,7.413355578727842,AlSi10Mg,104.613623508498,-104.613623508498
32324575.9897793,99.6070373026005,190.0,,,powder,,800.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,7.509532836831415,AlSi10Mg,99.6070373026005,-99.6070373026005
44224147.7613997,99.6093162370473,190.0,,,powder,,800.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,7.645659472422063,AlSi10Mg,99.6093162370473,-99.6093162370473
91844867.6363013,99.5921584514175,190.0,,,powder,,800.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,7.963054892601432,AlSi10Mg,99.5921584514175,-99.5921584514175
192897850.437388,94.5881378381611,190.0,,,powder,,800.0,,,1.0,,,60.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,8.285327388098098,AlSi10Mg,94.5881378381611,-94.5881378381611
558045.541711945,130.061692804428,190.0,,,powder,,600.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,5.746669642857142,AlSi10Mg,130.061692804428,-130.061692804428
667246.618182529,120.044883483854,190.0,,,powder,,600.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,5.824286381322957,AlSi10Mg,120.044883483854,-120.044883483854
886439.35687658,125.050453282311,190.0,,,powder,,600.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,5.9476490299823634,AlSi10Mg,125.050453282311,-125.050453282311
910232.667686594,120.044136861602,190.0,,,powder,,600.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,5.959152418010006,AlSi10Mg,120.044136861602,-120.044136861602
1754929.43876835,130.06373438637,190.0,,,powder,,600.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,6.244259659280703,AlSi10Mg,130.06373438637,-130.06373438637
2582942.99710993,115.039915293602,190.0,,,powder,,600.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,6.4121148218474255,AlSi10Mg,115.039915293602,-115.039915293602
7102783.4065866,110.036900369004,190.0,,,powder,,600.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,6.851428571428571,AlSi10Mg,110.036900369004,-110.036900369004
18651094.5331818,125.049724631564,190.0,,,powder,,600.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,7.27070432331752,AlSi10Mg,125.049724631564,-125.049724631564
20026014.5405333,125.053853749805,190.0,,,powder,,600.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,7.301594527162977,AlSi10Mg,125.053853749805,-125.053853749805
21273198.7901734,115.041338522974,190.0,,,powder,,600.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,7.327832798434443,AlSi10Mg,115.041338522974,-115.041338522974
43597015.7514155,110.032305882965,190.0,,,powder,,600.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,7.639456762501398,AlSi10Mg,110.032305882965,-110.032305882965
145462514.535804,115.036250205885,190.0,,,powder,,600.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,250.0,,air,-1.0,,,90.0,25.0,8.162751090726033,AlSi10Mg,115.036250205885,-115.036250205885
1361969.30503364,130.057322995179,190.0,,,powder,,800.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,6.134167319908096,AlSi10Mg,130.057322995179,-130.057322995179
1807714.61879499,135.067790450632,190.0,,,powder,,800.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,6.257129870129869,AlSi10Mg,135.067790450632,-135.067790450632
2908677.20939603,125.046924208538,190.0,,,powder,,800.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,6.463695528068506,AlSi10Mg,125.046924208538,-125.046924208538
5200384.57909017,119.919561253743,190.0,,,powder,,800.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,6.716035461788801,AlSi10Mg,119.919561253743,-119.919561253743
5765518.70179204,125.046924208538,190.0,,,powder,,800.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,6.760838385211363,AlSi10Mg,125.046924208538,-125.046924208538
12307255.99247,120.055194636453,190.0,,,powder,,800.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,7.0901612340710924,AlSi10Mg,120.055194636453,-120.055194636453
23450355.2431336,115.030024100979,190.0,,,powder,,800.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,7.370149426111404,AlSi10Mg,115.030024100979,-115.030024100979
58692231.1136029,115.043515903466,190.0,,,powder,,800.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,7.768580619002568,AlSi10Mg,115.043515903466,-115.043515903466
149822389.594497,110.034902913132,190.0,,,powder,,800.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,8.175576719576721,AlSi10Mg,110.034902913132,-110.034902913132
267761208.666835,110.034902913132,190.0,,,powder,,800.0,,,1.0,,,30.0,,L-PBF,20000.0,5,displacement,,,,310.0,,air,-1.0,,,90.0,25.0,8.42774765974766,AlSi10Mg,110.034902913132,-110.034902913132
129600.078072354,290.65775862069,70.0,60.0,,powder,1198.0,1200.0,,,1.0,Ar,,30.0,1.7,L-PBF,20000.0,3.5,displacement,,,,120.0,1176.0,air,-1.0,34.0,,90.0,25.0,5.112605263157895,Ti-6Al-4V,290.65775862069,-290.65775862069
225114.520339516,203.01724137931,70.0,60.0,,powder,1198.0,1200.0,,,1.0,Ar,,30.0,1.7,L-PBF,20000.0,3.5,displacement,,,,120.0,1176.0,air,-1.0,34.0,,90.0,25.0,5.352403508771931,Ti-6Al-4V,203.01724137931,-203.01724137931
237554.443229002,232.608620689655,70.0,60.0,,powder,1198.0,1200.0,,,1.0,Ar,,30.0,1.7,L-PBF,20000.0,3.5,displacement,,,,120.0,1176.0,air,-1.0,34.0,,90.0,25.0,5.375763157894736,Ti-6Al-4V,232.608620689655,-232.608620689655
353382.968042655,232.327586206897,70.0,60.0,,powder,1198.0,1200.0,,,1.0,Ar,,30.0,1.7,L-PBF,20000.0,3.5,displacement,,,,120.0,1176.0,air,-1.0,34.0,,90.0,25.0,5.548245614035087,Ti-6Al-4V,232.327586206897,-232.327586206897
543766.29008802,175.15,70.0,60.0,,powder,1198.0,1200.0,,,1.0,Ar,,30.0,1.7,L-PBF,20000.0,3.5,displacement,,,,120.0,1176.0,air,-1.0,34.0,,90.0,25.0,5.7354122807017545,Ti-6Al-4V,175.15,-175.15
779378.059628309,261.889685688129,70.0,60.0,,powder,1198.0,1200.0,,,1.0,Ar,,30.0,1.7,L-PBF,20000.0,3.5,displacement,,,,120.0,1176.0,air,-1.0,34.0,,90.0,25.0,5.8917481757491075,Ti-6Al-4V,261.889685688129,-261.889685688129
7768745.19178111,174.559482758621,70.0,60.0,,powder,1198.0,1200.0,,,1.0,Ar,,30.0,1.7,L-PBF,20000.0,3.5,displacement,,,,120.0,1176.0,air,-1.0,34.0,,90.0,25.0,6.890350877192983,Ti-6Al-4V,174.559482758621,-174.559482758621
10068016.2722219,203.004822454076,70.0,60.0,,powder,1198.0,1200.0,,,1.0,Ar,,30.0,1.7,L-PBF,20000.0,3.5,displacement,,,,120.0,1176.0,air,-1.0,34.0,,90.0,25.0,7.002943908796317,Ti-6Al-4V,203.004822454076,-203.004822454076
117245121.68714,159.09927755104,70.0,60.0,,powder,1198.0,1200.0,,,1.0,Ar,,30.0,1.7,L-PBF,20000.0,3.5,displacement,,,,120.0,1176.0,air,-1.0,34.0,,90.0,25.0,8.069094781720331,Ti-6Al-4V,159.09927755104,-159.09927755104
177604063.729786,154.801680149091,70.0,60.0,,powder,1198.0,1200.0,,,1.0,Ar,,30.0,1.7,L-PBF,20000.0,3.5,displacement,,,,120.0,1176.0,air,-1.0,34.0,,90.0,25.0,8.249452898577893,Ti-6Al-4V,154.801680149091,-154.801680149091
204470286.48176,145.100473813539,70.0,60.0,,powder,1198.0,1200.0,,,1.0,Ar,,30.0,1.7,L-PBF,20000.0,3.5,displacement,,,,120.0,1176.0,air,-1.0,34.0,,90.0,25.0,8.310630205474922,Ti-6Al-4V,145.100473813539,-145.100473813539
238989133.636647,174.924012210823,70.0,60.0,,powder,1198.0,1200.0,,,1.0,Ar,,30.0,1.7,L-PBF,20000.0,3.5,displacement,,,,120.0,1176.0,air,-1.0,34.0,,90.0,25.0,8.37837815488568,Ti-6Al-4V,174.924012210823,-174.924012210823
339467.53405646,203.30775862069,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,5.530798245614035,Ti-6Al-4V,203.30775862069,-203.30775862069
494780.164561089,154.450862068966,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,5.694412280701755,Ti-6Al-4V,154.450862068966,-154.450862068966
518580.031153365,174.278448275862,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,5.714815789473684,Ti-6Al-4V,174.278448275862,-174.278448275862
554737.748210531,130.593965517242,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,5.744087719298246,Ti-6Al-4V,130.593965517242,-130.593965517242
794339.777205924,116.351401637311,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,5.900006310740881,Ti-6Al-4V,116.351401637311,-116.351401637311
1719539.99149798,130.031896551724,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,6.235412280701754,Ti-6Al-4V,130.031896551724,-130.031896551724
3567743.14898313,131.191526329858,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,6.552393580851353,Ti-6Al-4V,131.191526329858,-131.191526329858
5015619.25999649,109.913793103448,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,6.700324561403509,Ti-6Al-4V,109.913793103448,-109.913793103448
11987812.73376,144.833910801783,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,7.07873995004522,Ti-6Al-4V,144.833910801783,-144.833910801783
83357153.5950229,115.453531603613,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,7.920942876311969,Ti-6Al-4V,115.453531603613,-115.453531603613
156007517.592658,116.253828806809,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,8.193145526369493,Ti-6Al-4V,116.253828806809,-116.253828806809
207229957.447313,100.477670133628,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,8.316452537818453,Ti-6Al-4V,100.477670133628,-100.477670133628
212286013.788601,109.851867145913,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,8.326921382133392,Ti-6Al-4V,109.851867145913,-109.851867145913
258130369.996526,100.706207630348,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,8.411839103908372,Ti-6Al-4V,100.706207630348,-100.706207630348
316407774.372166,100.706207630348,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,8.500247145892175,Ti-6Al-4V,100.706207630348,-100.706207630348
416930663.78365,100.706207630348,100.0,60.0,,powder,1143.0,1000.0,,,1.0,Ar,,45.0,1.6,L-PBF,20000.0,3.5,displacement,,,,120.0,1117.0,air,-1.0,34.0,,90.0,25.0,8.620063837132314,Ti-6Al-4V,100.706207630348,-100.706207630348
166163.291975393,174.006896551724,130.0,60.0,,powder,514.0,800.0,,,1.0,Ar,,60.0,0.8,L-PBF,20000.0,3.5,displacement,,,,120.0,514.0,air,-1.0,34.0,,90.0,25.0,5.220535087719299,Ti-6Al-4V,174.006896551724,-174.006896551724
367950.564617388,144.968103448276,130.0,60.0,,powder,514.0,800.0,,,1.0,Ar,,60.0,0.8,L-PBF,20000.0,3.5,displacement,,,,120.0,514.0,air,-1.0,34.0,,90.0,25.0,5.565789473684211,Ti-6Al-4V,144.968103448276,-144.968103448276
407051.27817989,130.893965517242,130.0,60.0,,powder,514.0,800.0,,,1.0,Ar,,60.0,0.8,L-PBF,20000.0,3.5,displacement,,,,120.0,514.0,air,-1.0,34.0,,90.0,25.0,5.609649122807017,Ti-6Al-4V,130.893965517242,-130.893965517242
518695.261683122,115.386206896552,130.0,60.0,,powder,514.0,800.0,,,1.0,Ar,,60.0,0.8,L-PBF,20000.0,3.5,displacement,,,,120.0,514.0,air,-1.0,34.0,,90.0,25.0,5.714912280701754,Ti-6Al-4V,115.386206896552,-115.386206896552
2593026.87247769,86.3474137931036,130.0,60.0,,powder,514.0,800.0,,,1.0,Ar,,60.0,0.8,L-PBF,20000.0,3.5,displacement,,,,120.0,514.0,air,-1.0,34.0,,90.0,25.0,6.413807017543861,Ti-6Al-4V,86.3474137931036,-86.3474137931036
2627400.72727042,101.002586206897,130.0,60.0,,powder,514.0,800.0,,,1.0,Ar,,60.0,0.8,L-PBF,20000.0,3.5,displacement,,,,120.0,514.0,air,-1.0,34.0,,90.0,25.0,6.419526315789473,Ti-6Al-4V,101.002586206897,-101.002586206897
5047632.39926891,101.293103448276,130.0,60.0,,powder,514.0,800.0,,,1.0,Ar,,60.0,0.8,L-PBF,20000.0,3.5,displacement,,,,120.0,514.0,air,-1.0,34.0,,90.0,25.0,6.703087719298248,Ti-6Al-4V,101.293103448276,-101.293103448276
14931562.7302618,101.293103448276,130.0,60.0,,powder,514.0,800.0,,,1.0,Ar,,60.0,0.8,L-PBF,20000.0,3.5,displacement,,,,120.0,514.0,air,-1.0,34.0,,90.0,25.0,7.1741052631578945,Ti-6Al-4V,101.293103448276,-101.293103448276
16962896.0226008,86.3474137931036,130.0,60.0,,powder,514.0,800.0,,,1.0,Ar,,60.0,0.8,L-PBF,20000.0,3.5,displacement,,,,120.0,514.0,air,-1.0,34.0,,90.0,25.0,7.2295,Ti-6Al-4V,86.3474137931036,-86.3474137931036
19390660.8610268,86.5821670476472,130.0,60.0,,powder,514.0,800.0,,,1.0,Ar,,60.0,0.8,L-PBF,20000.0,3.5,displacement,,,,120.0,514.0,air,-1.0,34.0,,90.0,25.0,7.287592610698425,Ti-6Al-4V,86.5821670476472,-86.5821670476472
1026040779.03205,72.2596355841886,130.0,60.0,,powder,514.0,800.0,,,1.0,Ar,,60.0,0.8,L-PBF,20000.0,3.5,displacement,,,,120.0,514.0,air,-1.0,34.0,,90.0,25.0,9.011164621747197,Ti-6Al-4V,72.2596355841886,-72.2596355841886
1084735860.15206,78.3162131079368,130.0,60.0,,powder,514.0,800.0,,,1.0,Ar,,60.0,0.8,L-PBF,20000.0,3.5,displacement,,,,120.0,514.0,air,-1.0,34.0,,90.0,25.0,9.035323997683058,Ti-6Al-4V,78.3162131079368,-78.3162131079368
85341.0328659411,290.948275862069,130.0,60.0,,powder,1198.0,1000.0,,,1.0,Ar,,30.0,1.6,L-PBF,20000.0,3.5,displacement,,,,160.0,1135.0,air,-1.0,34.0,,90.0,25.0,4.931157894736843,Ti-6Al-4V,290.948275862069,-290.948275862069
222853.921195363,261.677475482442,130.0,60.0,,powder,1198.0,1000.0,,,1.0,Ar,,30.0,1.6,L-PBF,20000.0,3.5,displacement,,,,160.0,1135.0,air,-1.0,34.0,,90.0,25.0,5.348020280057943,Ti-6Al-4V,261.677475482442,-261.677475482442
262798.454608237,203.598275862069,130.0,60.0,,powder,1198.0,1000.0,,,1.0,Ar,,30.0,1.6,L-PBF,20000.0,3.5,displacement,,,,160.0,1135.0,air,-1.0,34.0,,90.0,25.0,5.419622807017544,Ti-6Al-4V,203.598275862069,-203.598275862069
675428.807389367,203.250232991612,130.0,60.0,,powder,1198.0,1000.0,,,1.0,Ar,,30.0,1.6,L-PBF,20000.0,3.5,displacement,,,,160.0,1135.0,air,-1.0,34.0,,90.0,25.0,5.82957957957958,Ti-6Al-4V,203.250232991612,-203.250232991612
1228133.60232951,174.568965517241,130.0,60.0,,powder,1198.0,1000.0,,,1.0,Ar,,30.0,1.6,L-PBF,20000.0,3.5,displacement,,,,160.0,1135.0,air,-1.0,34.0,,90.0,25.0,6.089245614035086,Ti-6Al-4V,174.568965517241,-174.568965517241
3339521.24399859,203.307210031348,130.0,60.0,,powder,1198.0,1000.0,,,1.0,Ar,,30.0,1.6,L-PBF,20000.0,3.5,displacement,,,,160.0,1135.0,air,-1.0,34.0,,90.0,25.0,6.523684210526316,Ti-6Al-4V,203.307210031348,-203.307210031348
13639688.6606459,174.677133087912,130.0,60.0,,powder,1198.0,1000.0,,,1.0,Ar,,30.0,1.6,L-PBF,20000.0,3.5,displacement,,,,160.0,1135.0,air,-1.0,34.0,,90.0,25.0,7.134804457233462,Ti-6Al-4V,174.677133087912,-174.677133087912
18649655.6704589,174.961069838245,130.0,60.0,,powder,1198.0,1000.0,,,1.0,Ar,,30.0,1.6,L-PBF,20000.0,3.5,displacement,,,,160.0,1135.0,air,-1.0,34.0,,90.0,25.0,7.270670817817622,Ti-6Al-4V,174.961069838245,-174.961069838245
32177050.3200466,174.957391614772,130.0,60.0,,powder,1198.0,1000.0,,,1.0,Ar,,30.0,1.6,L-PBF,20000.0,3.5,displacement,,,,160.0,1135.0,air,-1.0,34.0,,90.0,25.0,7.5075462296809246,Ti-6Al-4V,174.957391614772,-174.957391614772
68231709.3721881,203.922618372178,130.0,60.0,,powder,1198.0,1000.0,,,1.0,Ar,,30.0,1.6,L-PBF,20000.0,3.5,displacement,,,,160.0,1135.0,air,-1.0,34.0,,90.0,25.0,7.8339862515614485,Ti-6Al-4V,203.922618372178,-203.922618372178
119320449.41285,145.718913531756,130.0,60.0,,powder,1198.0,1000.0,,,1.0,Ar,,30.0,1.6,L-PBF,20000.0,3.5,displacement,,,,160.0,1135.0,air,-1.0,34.0,,90.0,25.0,8.076714880435528,Ti-6Al-4V,145.718913531756,-145.718913531756
125008385.779697,174.960720592549,130.0,60.0,,powder,1198.0,1000.0,,,1.0,Ar,,30.0,1.6,L-PBF,20000.0,3.5,displacement,,,,160.0,1135.0,air,-1.0,34.0,,90.0,25.0,8.096939147213606,Ti-6Al-4V,174.960720592549,-174.960720592549
134476154.912118,145.999172058616,130.0,60.0,,powder,1198.0,1000.0,,,1.0,Ar,,30.0,1.6,L-PBF,20000.0,3.5,displacement,,,,160.0,1135.0,air,-1.0,34.0,,90.0,25.0,8.128645282790702,Ti-6Al-4V,145.999172058616,-145.999172058616
183838635.667391,146.563367335809,130.0,60.0,,powder,1198.0,1000.0,,,1.0,Ar,,30.0,1.6,L-PBF,20000.0,3.5,displacement,,,,160.0,1135.0,air,-1.0,34.0,,90.0,25.0,8.264436788300682,Ti-6Al-4V,146.563367335809,-146.563367335809
96994.1662021117,290.948275862069,70.0,60.0,,powder,1228.0,800.0,,,1.0,Ar,,45.0,2.8,L-PBF,20000.0,3.5,displacement,,,,160.0,1189.0,air,-1.0,34.0,,90.0,25.0,4.986745614035088,Ti-6Al-4V,290.948275862069,-290.948275862069
149249.292369792,261.347413793104,70.0,60.0,,powder,1228.0,800.0,,,1.0,Ar,,45.0,2.8,L-PBF,20000.0,3.5,displacement,,,,160.0,1189.0,air,-1.0,34.0,,90.0,25.0,5.173912280701755,Ti-6Al-4V,261.347413793104,-261.347413793104
404200.169433731,202.726724137931,70.0,60.0,,powder,1228.0,800.0,,,1.0,Ar,,45.0,2.8,L-PBF,20000.0,3.5,displacement,,,,160.0,1189.0,air,-1.0,34.0,,90.0,25.0,5.60659649122807,Ti-6Al-4V,202.726724137931,-202.726724137931
1465878.97442189,159.993614303959,70.0,60.0,,powder,1228.0,800.0,,,1.0,Ar,,45.0,2.8,L-PBF,20000.0,3.5,displacement,,,,160.0,1189.0,air,-1.0,34.0,,90.0,25.0,6.166098115659518,Ti-6Al-4V,159.993614303959,-159.993614303959
9069224.97742974,174.278448275862,70.0,60.0,,powder,1228.0,800.0,,,1.0,Ar,,45.0,2.8,L-PBF,20000.0,3.5,displacement,,,,160.0,1189.0,air,-1.0,34.0,,90.0,25.0,6.957570175438597,Ti-6Al-4V,174.278448275862,-174.278448275862
10951501.9344802,159.623275862069,70.0,60.0,,powder,1228.0,800.0,,,1.0,Ar,,45.0,2.8,L-PBF,20000.0,3.5,displacement,,,,160.0,1189.0,air,-1.0,34.0,,90.0,25.0,7.0394736842105265,Ti-6Al-4V,159.623275862069,-159.623275862069
28666878.5555898,179.725157986914,70.0,60.0,,powder,1228.0,800.0,,,1.0,Ar,,45.0,2.8,L-PBF,20000.0,3.5,displacement,,,,160.0,1189.0,air,-1.0,34.0,,90.0,25.0,7.457380406588441,Ti-6Al-4V,179.725157986914,-179.725157986914
63697083.8788815,180.009094737247,70.0,60.0,,powder,1228.0,800.0,,,1.0,Ar,,45.0,2.8,L-PBF,20000.0,3.5,displacement,,,,160.0,1189.0,air,-1.0,34.0,,90.0,25.0,7.804119550321226,Ti-6Al-4V,180.009094737247,-180.009094737247
