Data source,Material_Code,Sequence,Resin Type,Waveform,Control,Fibre Volume Fraction,Fibre Weight Fraction,Fibre Weight Fraction (0-deg),Fibre Weight Fraction (45-deg),Fibre Weight Fraction (90-deg),Fibre Weight Fraction (Other Dir.),Thickness,Tab Thickness,Width,Length,Load Length,Area,Maximum Stress,Minimum Stress,Maximum Strain,Minimum Strain,R-value,Frequency,Ultimate Tensile Stress,Ultimate Compressive Stress,Tensile Modulus,Compressive Modulus,Ultimate Tensile Strain,Ultimate Compressive Strain,Cycles to Failure,log10(Cycles to Failure)
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,49,,100,0,0,0,0.8,,6,,,,-276,-552,-0.78,-1.56,2,60,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,12319,4.0905754552222
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,49,,100,0,0,0,0.8,,6,,,,-276,-552,-0.78,-1.56,2,60,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,22071,4.34382201076216
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,51,,100,0,0,0,0.8,,6,,,,-276,-552,-0.78,-1.56,2,60,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,46085,4.66355959182592
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,47,,100,0,0,0,0.8,,6,,,,-241.5,-483,-0.68,-1.36,2,80,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,11347,4.05488105486277
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,52,,100,0,0,0,0.8,,6,,,,-241.5,-483,-0.68,-1.36,2,80,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,38158,4.58158560367026
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,44,,100,0,0,0,0.8,,6,,,,-241.5,-483,-0.68,-1.36,2,80,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,45312,4.65621323167366
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,46,,100,0,0,0,0.8,,6,,,,-241.5,-483,-0.68,-1.36,2,80,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,103970,5.01690804397208
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,46,,100,0,0,0,0.8,,6,,,,-224,-448,-0.63,-1.26,2,100,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,17937,4.25374980813981
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,48,,100,0,0,0,0.8,,6,,,,-224,-448,-0.63,-1.26,2,100,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,3891657,6.59013455575569
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,-224,-448,-0.63,-1.26,2,100,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,403736,5.60609747595052
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,-224,-448,-0.63,-1.26,2,100,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,34426,4.53688656441696
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,-224,-448,-0.63,-1.26,2,100,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,17937,4.25374980813981
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,293,-293,,,-1,20,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,3596,3.55581968306119
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,267,-267,,,-1,10,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,146258,5.16511963038385
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,45,,100,0,0,0,0.8,,6,,,,264,-264,0.66,-0.66,-1,30,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,124950,5.09673626046247
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,45,,100,0,0,0,0.8,,6,,,,264,-264,0.66,-0.66,-1,30,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,337226,5.52792105118766
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,45,,100,0,0,0,0.8,,6,,,,264,-264,0.66,-0.66,-1,30,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,437113,5.64059372285732
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,264,-264,0.66,-0.66,-1,30,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,1260397,6.10050736079441
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,234,-234,0.58,-0.58,-1,30,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,754410,5.87760743651087
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,40,,100,0,0,0,0.8,,6,,,,234,-234,0.58,-0.58,-1,30,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,591914,5.77225861206316
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,40,,100,0,0,0,0.8,,6,,,,234,-234,0.58,-0.58,-1,30,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,781045,5.89267605652606
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,40,,100,0,0,0,0.8,,6,,,,234,-234,0.58,-0.58,-1,30,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,1981821,6.29706442602066
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,205,-205,0.51,-0.51,-1,40,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,2037672,6.3091342777792
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,35,,100,0,0,0,0.8,,6,,,,205,-205,0.51,-0.51,-1,40,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,6141627,6.78828343686107
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,35,,100,0,0,0,0.8,,6,,,,205,-205,0.51,-0.51,-1,40,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,7080727,6.85007785032807
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,35,,100,0,0,0,0.8,,6,,,,205,-205,0.51,-0.51,-1,40,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,7605707,6.88113959076604
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,176,-176,0.44,-0.44,-1,50,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,10382631,7.01630741940804
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,176,-176,0.44,-0.44,-1,50,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,17272745,7.23736136151766
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,187,-187,0.47,-0.47,-1,40,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,4850470,6.68578382283254
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,187,-187,0.47,-0.47,-1,30,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,3267903,6.51426915704338
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,187,-187,0.47,-0.47,-1,30,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,6909213,6.83942858149541
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,294,-147,0.73,-0.365,-0.5,20,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,54401,4.73560688297925
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,294,-147,0.73,-0.365,-0.5,20,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,151631,5.18078799913653
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,294,-147,0.73,-0.365,-0.5,20,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,2215625,6.34549625686316
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,257,-128.5,0.64,-0.32,-0.5,20,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,338635,5.52973184308573
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,257,-128.5,0.64,-0.32,-0.5,20,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,677151,5.83068552415701
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,257,-128.5,0.64,-0.32,-0.5,20,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,4237939,6.6271547012766
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,257,-128.5,0.64,-0.32,-0.5,20,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,4554382,6.65842945437188
SNL/MSU/DOE,UNI-(0)2-UP2[0]2,0/0,PE,UNK,UNK,50,,100,0,0,0,0.8,,6,,,,220,-110,0.55,-0.275,-0.5,20,1429.96428571429,-608.5,40.9857142857143,39.22,2.80354838709677,-1.68428571428571,3089148,6.48983871569659
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-7.6,-76,-0.084,-0.84,10,40,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,76674,4.88464812052262
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-7.03,-70.3,-0.079,-0.79,10,50,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,13122,4.11800003342128
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-7.03,-70.3,-0.079,-0.79,10,50,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,33632,4.52675269434815
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-7.03,-70.3,-0.079,-0.79,10,50,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,268262,5.42855915810199
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-6.45,-64.5,-0.072,-0.72,10,70,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,290252,5.46277522095487
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-6.45,-64.5,-0.072,-0.72,10,70,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,697512,5.84355168361439
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-6.45,-64.5,-0.072,-0.72,10,70,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,1330488,6.12401096189584
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-5.86,-58.6,-0.065,-0.65,10,70,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,1407676,6.1485027062234
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-5.86,-58.6,-0.065,-0.65,10,70,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,2218971,6.34615162642206
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-5.86,-58.6,-0.065,-0.65,10,100,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,45789443,7.66076536063847
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-5.86,-58.6,-0.065,-0.65,10,100,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,12000998,7.07921736337018
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-5.86,-58.6,-0.065,-0.65,10,100,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,34986168,7.54389637724737
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-43.9,-87.8,-0.49,-0.98,2,40,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,121730,5.08539762201697
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-43.9,-87.8,-0.49,-0.98,2,40,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,511744,5.70905275942997
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-43.9,-87.8,-0.49,-0.98,2,40,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,621878,5.79370519317371
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-41.05,-82.1,-0.46,-0.92,2,60,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,853552,5.93122998429684
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-41.05,-82.1,-0.46,-0.92,2,60,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,2675404,6.42738937204798
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-41.05,-82.1,-0.46,-0.92,2,60,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,3705190,6.56881048325619
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-38.1,-76.2,-0.425,-0.85,2,80,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,31971669,7.50476530810687
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,-38.1,-76.2,-0.395,-0.79,2,70,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,11667961,7.06699496882876
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,13.8,1.38,0.16,0.016,0.1,60,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,9383,3.97234171632575
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,14,1.4,0.16,0.016,0.1,30,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,3257,3.51281775856487
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,13.2,1.32,0.15,0.015,0.1,60,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,34592,4.53897567227322
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,12.9,1.29,0.15,0.015,0.1,60,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,31952,4.50449804752663
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,12.4,1.24,0.14,0.014,0.1,80,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,3895837,6.59060077790847
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,12.3,1.23,0.14,0.014,0.1,80,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,2372150,6.3751421476402
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,12.3,1.23,0.14,0.014,0.1,80,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,1351172,6.13071063688009
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,11.7,1.17,0.14,0.014,0.1,100,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,2987855,6.47535951743122
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,12,1.2,0.14,0.014,0.1,80,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,3810385,6.58096885885886
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,11.3,1.13,0.13,0.013,0.1,100,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,21111725,7.32452372015627
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,14,1.4,0.16,0.016,0.1,30,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,9383,3.97234171632575
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,11,1.1,0.12,0.012,0.1,40,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,1813684,6.25856162174775
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,12,1.2,0.14,0.014,0.1,40,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,2372150,6.3751421476402
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,12,1.2,0.14,0.014,0.1,80,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,2987855,6.47535951743122
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,10,1,0.11,0.011,0.1,100,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,208516,5.31913938518559
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,13,1.3,0.15,0.015,0.1,70,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,2759,3.44075170047919
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,13,1.3,0.15,0.015,0.1,40,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,385,2.5854607295085
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,12,1.2,0.14,0.014,0.1,70,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,1471,3.16761267272753
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,12,1.2,0.14,0.014,0.1,60,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,647,2.8109042806687
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,19,1.9,0.21,0.021,0.1,40,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,1707026,6.23224013597738
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,21,2.1,0.23,0.023,0.1,40,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,49498,4.69458765132728
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,24,2.4,0.27,0.027,0.1,80,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,112928,5.05280163667988
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,24,2.4,0.27,0.027,0.1,80,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,46842,4.67063542974833
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,15.3,7.65,0.176,0.088,0.5,60,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,53275,4.72652345838624
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,15.3,7.65,0.176,0.088,0.5,60,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,114090,5.05724758013125
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,15.3,7.65,0.176,0.088,0.5,60,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,528634,5.72315509208651
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,14.2,7.1,0.164,0.082,0.5,80,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,1308671,6.11683047860314
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,14.2,7.1,0.164,0.082,0.5,80,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,1665220,6.22147161830739
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,14.2,7.1,0.164,0.082,0.5,80,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,9806694,6.99152262414425
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,13.1,6.55,0.151,0.0755,0.5,80,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,31443023,7.49752429338218
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,13.1,6.55,0.151,0.0755,0.5,80,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,34693646,7.54024994280762
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,13.1,6.55,0.151,0.0755,0.5,80,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,50666199,7.70471832455425
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,8.07,-8.07,0.092,-0.092,-1,20,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,45172,4.65486931946852
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,8.07,-8.07,0.092,-0.092,-1,30,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,151465,5.1803122891885
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,8.07,-8.07,0.092,-0.092,-1,30,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,794513,5.90010100762531
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,7.17,-7.17,0.082,-0.082,-1,60,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,47385,4.67564088496083
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,7.17,-7.17,0.082,-0.082,-1,60,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,1043369,6.0184379290617
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,7.17,-7.17,0.082,-0.082,-1,60,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,3009395,6.47847919507197
SNL/MSU/DOE,UNI-(90)4-UP2[90]4,90/90/90/90,PE,UNK,UNK,38,,0,0,100,0,1.38,,13,,,,7.17,-7.17,0.082,-0.082,-1,60,20.5294117647059,-127.2,8.72058823529412,8.96,0.238352941176471,-1.412,3973407,6.5991630525462
